,Florida,California,Texas,New York,Virginia,Washington,Michigan,Colorado,New Jersey,Massachusetts,Connecticut,Utah,Ohio,Alabama,the District of Columbia,Arizona,Pennsylvania,North Carolina,Illinois,Nevada,Georgia,Maryland,Montana,New Hampshire,South Carolina,Minnesota,Louisiana,Arkansas,Iowa,Rhode Island,Hawaii,Indiana,Wyoming,New Mexico,Missouri,Maine,Tennessee,Idaho,Vermont,Oregon,Mississippi,West Virginia,Kansas,Kentucky,South Dakota,Delaware,Wisconsin,North Dakota,Nebraska,Oklahoma,Alaska
2015-07-01,181283.6961700399,414800.30893842503,167846.05253563152,271844.15854882024,237715.706582817,274781.2268200367,125385.22583682822,288001.64320406667,296047.5191915088,338337.12978396413,234583.8731487397,237966.36090894983,119501.06556121165,135389.52370976904,474640.40190122294,202875.36479854467,159538.242243784,162242.30326999293,162240.38725559274,210462.89632413254,155229.4178140512,273482.6461865473,211659.36926863366,223987.75671523824,154876.23502790593,192677.62978749498,174064.7755951816,127986.85515450787,132434.13145648965,230140.66491530483,505428.5254428074,121552.16133632396,221415.82192198548,168736.73756297573,133588.39090869678,182517.66835561735,152851.92647187,187302.47831678638,226680.1144496712,258623.1455891327,127472.63734107744,106715.88064229384,125631.18626351077,119521.33406584134,168955.32830778687,234155.22811484846,160083.1884467623,220190.30663933585,140868.01525903752,121728.33366967468,270518.50835879176
2015-08-01,182819.13057504303,415977.00323403045,169033.43944276325,273160.3677862774,238460.2948780587,276830.939954914,126128.72228522366,290985.66672881856,297007.4292780759,340048.5816800224,234908.28202305784,240212.20761001846,120203.0625500594,135722.99280750682,478154.7211583445,204364.03888566364,160259.86943487384,162944.02045105348,162823.47283593417,212326.89402168978,156250.30464895675,274064.3948415382,213024.28299009698,225253.829698815,155689.0560371493,193477.59766584903,174349.84709103717,128688.22043395478,132998.62094575295,231250.90836397433,508484.9723542829,122112.41796223477,222974.18596986856,168998.22154895746,134370.65194708583,183497.19937782816,153774.4565602942,188500.5541623153,227213.5317835953,261125.64362011454,128482.32779041334,107112.32738158885,126279.33558323618,120129.73016033483,169761.97381260843,235384.42733760027,160533.1256383766,221161.4377511059,141665.38985562863,121987.22342716111,271693.4435591491
2015-09-01,184489.39586171834,416983.4760757725,170244.17121761074,274901.084559055,239315.18548146356,279184.2426144576,126868.58336993604,294127.9450265868,298404.65345606214,342255.8169978043,235334.9643639773,242500.59727894174,120863.82019165403,136016.7809721525,482123.36545153166,206035.15800963985,160966.39667290077,163703.5965498792,163500.28506846775,213957.5031842085,157331.80357217687,274824.1264263035,214426.5643588075,226597.70594287897,156497.08675928757,194402.39562233794,174864.90004449792,129423.83500154405,133577.1142906881,232598.01616380908,512564.2299108729,122563.82142938262,224577.3489205028,169477.50145105817,135184.0510894094,184549.66802535043,154734.74431441582,189774.2136177282,227744.21444780834,263865.15020422864,129600.51253597606,107679.1980680878,127000.11775537227,120703.16438185696,170645.17505902078,236558.72149543138,160958.7402210555,221902.28311986345,142449.14728997217,122477.6558829513,273511.7454887409
2015-10-01,186234.7428758977,418224.1299618336,171464.10816749584,276783.7020208744,240233.57773053893,281755.84036248404,127632.24545548251,297083.43712889665,300060.3116197792,344529.56276411837,235749.7649458743,244702.70482600332,121480.95779108419,136426.90923032537,486051.9352821701,207749.15781943515,161499.63445992337,164524.31408212244,164441.97733084564,215406.58867272883,158367.90026490367,275662.3593690004,215839.30375708034,227970.62752442074,157414.57399694552,195427.95253422388,175693.78244320428,130291.63477259102,134260.1818010767,233955.3310975848,516668.38943814323,123001.3076488896,225781.47471595628,169966.43158414363,135971.02942280998,185675.063586239,155756.12176327637,190993.08996781812,228242.6351886006,266989.5051184208,130463.32390378935,108484.20554055704,127810.81467083043,121279.05042181125,171635.58964925585,237444.69763809946,161590.03238941808,222783.13882388608,143315.03032639666,122806.14444858288,274928.5039125872
2015-11-01,187917.64871221888,419259.59337122506,172538.43314724867,278322.13382950175,241024.2773899855,284626.4145656427,128263.6147918385,299936.9259944816,301513.778155234,346576.6821699569,236154.27256508908,246668.57214983748,121854.65228639456,136808.5454675888,489889.2530235586,209488.01270434723,161769.24583461127,165235.41124267378,165338.59089312505,217134.9725360881,159293.15280092284,276646.11485852435,217170.17490469283,229081.89110561073,158284.8773222341,196477.48986477344,176530.7861651791,130949.73451446775,134880.30761820017,235467.75773054454,519682.2083763112,123233.03977415983,226604.77554099917,170160.62580958416,136562.5966980967,186658.6306782336,156715.4101815347,191923.53145958568,228283.7166851161,270091.28721441486,130752.97772834277,109114.69760636787,128421.76030119917,121653.14890727888,172305.10626414674,237959.22241448122,162242.72510667206,223451.4063065789,143963.6592971991,122805.1282919537,276009.43621703563
2015-12-01,189480.1236520263,420204.05369546934,173652.6438607603,279568.9373842578,241824.2571147864,287820.5925569812,128943.65488724313,302720.57023666386,302763.35417621676,348716.1587728088,236337.8487034129,248687.50881270485,122322.25392794788,137356.55920543146,492824.8535426596,211121.43972763632,162127.69397777508,166048.19019903798,166208.6040468907,218659.97591178468,160224.26761280114,277757.3438459094,218440.23457058263,230078.77860279058,159221.74604315925,197722.81497027082,177674.01112503908,131605.1406124413,135749.68025195965,237004.40394499162,521072.7819495189,123630.7381140527,226985.32645513755,170333.30563873818,137261.73679136936,187441.00810199327,157727.4158330818,192863.94993430065,228279.0615156257,273503.1415846066,130838.81446916117,109391.81517569495,129111.2261341043,122165.48205464002,173069.96056761465,238505.9123702596,163177.06250492856,224589.104293325,144771.6377319338,122447.72163022163,276463.11273067835
2016-01-01,190920.35528762473,423333.0213168406,174845.78906212864,280451.1586099638,242706.40236195526,291320.43281633855,129814.4719093163,305584.20366789046,303673.439234354,350989.7659242823,236604.38775893394,250858.47396552216,122951.7586572001,137971.09383058498,494668.1384581613,213127.03951900903,162615.23033703506,166972.0577863539,167044.5915181518,220160.34497634196,161254.57712307645,278925.98423491174,219658.56151468857,230882.2215610065,160183.9170351188,199188.16079105242,178552.49184320294,132317.07054761585,136733.40809867697,238557.54257080736,522714.475090356,124101.51589427103,227337.84016355066,170496.22543381597,138061.47819618825,187946.34345960684,158775.56893534993,194250.28896638472,228166.81940242555,276790.3833115969,131080.55267386304,109612.47402200299,129704.29264457179,122741.47162291902,173836.7327313271,239518.69151722488,164153.77880319775,225295.3782629889,145610.67467998268,122382.28746906221,276679.2275443326
2016-02-01,192285.5550256348,428596.82762926817,176090.40869020575,281140.37248130544,243442.2736930893,294624.502599368,130735.80550804286,308341.3312389834,304274.608355606,353051.300882801,236609.84030689835,252865.06381106106,123741.80818016635,138657.66199780922,496287.93046818516,215014.93077833173,163114.721121248,167910.13718008864,167946.0674594539,221529.3142470175,162267.48517863432,279738.81459382985,220765.3675132284,231373.803275036,161054.53692154054,200672.76518648272,179294.07673264563,133008.97666256217,137710.6481571108,239779.01933774844,524876.8647524304,124739.407202327,227808.90332605425,170811.7720973136,138880.43552487978,188514.6516871537,159800.39604401588,195853.05247886918,228040.73838406077,279861.1748885156,131589.413676394,109850.6703523831,130284.62109438085,123368.96532159219,174687.37518620447,240640.2508688535,165048.34824760453,225757.49150533054,146527.58862478824,122814.97605042695,276715.96431659436
2016-03-01,193540.4824379708,434576.2291569519,177008.20513348366,281452.3158481416,243771.56459654937,297336.17156673694,131375.31045362714,311041.8846435778,304451.4809591435,354550.7232326218,236711.31938343364,254447.7972003998,124229.47591395512,139009.13527530202,497386.2060046834,216489.07485621164,163155.9361570824,168484.57436699438,168568.04554753154,222733.77796305422,162986.6425754218,279869.66656606185,221437.5639737343,231559.23972484286,161586.42501360917,201925.7460937391,179318.13894356528,133376.74034421644,138154.37836704307,240649.07348459694,527651.138733873,125132.1337973108,228157.7055510357,171069.6315208784,139320.026742117,188779.79329827146,160502.2602671615,197387.80862554107,227393.42822165167,282467.20135770837,131801.1223516741,109893.42112217819,130517.23226106279,123657.13969042328,175128.61232806635,241426.5971115327,165619.07236879287,225242.68628045195,147144.45647843473,123522.7328041934,276329.02716630534
2016-04-01,194869.7480602241,439094.0972892044,177881.4848341595,282009.79785535444,243797.73495433305,299706.8304450327,132028.49476864582,313913.3109065812,304782.4979400797,356110.3163570296,236637.6177911534,255988.31698853322,124532.9102874768,139361.63581188887,498392.2247138992,217377.26522746068,163148.72721384178,168951.2336849097,169141.42941235265,224180.26165879544,163726.12225266997,279825.6810690915,221863.5513580502,231931.24611996394,162022.97557710853,203101.33596854404,179410.07628353368,133564.10407873857,138256.3218867214,241478.08753693453,529666.0336980663,125601.33454307607,228224.2692988095,171536.4973663611,139590.7125126807,189259.05417576272,161102.66647646637,198759.42415606743,227011.87844391513,285143.7402163188,131874.3645374221,109704.4974591991,130645.51957008151,123870.95702714652,175464.79744902797,242289.70003902283,166238.80683032537,224651.89745593816,147637.22623724994,124231.01563653215,276473.98749227053
2016-05-01,196185.1713420281,442090.9915338519,178724.2250787917,282865.0959501432,243827.54385086495,301982.9017490495,132734.45994121753,316739.88080148416,305358.2146920031,357844.01604328287,236921.65910698063,257731.4666549546,124728.59840443749,139574.11449642584,499058.477153483,218136.5750565587,163346.0307894925,169371.36416306774,169701.4986402427,225508.11408502818,164444.09655933248,280012.3268434428,222159.15231449914,232844.01929748105,162418.26293083912,204021.53244863942,179470.87103234153,133744.11639549592,138123.34448751886,242615.1051959639,531393.7681164466,126114.19739470076,228204.0523185321,172229.65464119444,139951.60140338508,189972.72642283197,161648.2566896934,200269.64879834166,227271.21610297542,288009.6289858685,131985.09931383663,109481.51327584397,130756.02173004828,124162.33257744489,175838.64197381618,243178.0912558116,166871.35785318515,224134.6350941444,148029.7841890631,124807.93570788833,276909.7192669914
2016-06-01,197591.3723411908,444739.2697448947,179728.77154363118,284191.54618413467,244120.5976854856,304298.5860127677,133643.84559001483,319398.84020433266,306209.56788301916,359671.0013795206,237222.62521357075,259732.8160479494,125115.5663631634,139918.2016015854,499835.2801163558,219003.72487933547,163849.093674714,170000.25884495108,170387.65724906288,226985.3141187325,165221.9770758008,280701.17427091906,222561.8121886199,234096.1186519056,163005.6027201484,204898.10356157564,179760.4038452586,134092.7513217125,138217.09263119692,244037.70276430444,532978.402090121,126792.66994154203,228281.38249613158,172975.84918854266,140531.5884372767,191148.68094665298,162345.4278177501,201835.3974236485,228259.6399874223,290881.71046507574,132396.63033018055,109384.81254739652,131020.80328036478,124754.8093944188,176370.41430253407,244445.18690474387,167576.59319136458,224021.83759448622,148534.503838903,125309.60890273073,277539.9908876718
2016-07-01,198825.73372443867,445707.8449814732,180566.16539291595,285282.00986119726,244405.34609701423,306284.27008595644,134166.89923569202,321604.89673691354,306840.8247230077,361011.8775601767,237338.77854161008,261504.66170731038,125364.56419663508,139984.39549054657,500568.96671246673,219923.66199501394,164242.12578347712,170517.53695078648,170697.44046936126,227994.0390705048,165650.90214787747,281325.6613920233,222895.70315325595,235004.2602346314,163474.22679433523,205442.93307341434,179585.31827088562,134263.2447246931,138234.96694882377,245344.99062192254,535448.0853192594,127313.05245061217,228153.20362301465,173329.13269188374,140997.65660847677,192064.35010990975,163023.80686402382,203128.93494201623,229056.75491759597,293382.90971817105,132745.25199637216,109190.41735447459,131131.0710157519,125169.63266964543,176848.11183417475,245342.694672385,167871.3275021504,223665.33071735568,148949.14324358603,125617.49754841464,277688.5819525157
2016-08-01,200104.6844907365,445402.94937470957,181380.39446296988,286062.4035634147,244760.24668288595,308082.05121113703,134635.3836722495,323381.72969602636,307242.8533538645,361939.09815347823,237347.5526554771,263006.4394003781,125634.88867633797,140160.32680491355,501502.36042167805,220795.6691806542,164636.5681684032,171204.7343924119,170897.35418030128,228532.209270091,166012.65632667427,281584.74250846374,223073.225251518,235513.66350935432,164050.5986647006,206033.74271687225,179524.0298155501,134604.9580465662,138395.67564179187,246391.95223157186,538294.8966061691,127795.26094807324,227748.9462875322,173474.24217118876,141346.56568944128,192815.39190193778,163894.96294158185,204239.89090058228,229582.08892388432,295553.0266248299,132989.25652317694,109027.66417069298,131229.1023238942,125588.56801781828,177261.0254307928,246260.67215931878,168238.7415764586,222747.74774737284,149352.84574695167,125860.0269975768,277471.4392550545
